volume,extent,solidity,elongation,flatness,bbox_aspect_ratio,surface_area,surface_volume_ratio,sphericity,type
17606.0,0.39055013309671693,0.9038451665896606,3.27696588489379,2.734468452248213,2.130434782608696,5174,0.29387708735658297,0.1308018964254347,control
5523.0,0.5536842105263158,0.9296414744992425,2.957331127306085,2.7442200590465715,2.3333333333333335,2130,0.3856599674090168,0.1466910977899853,control
5885.0,0.5245098039215687,0.8876319758672699,2.779985497891208,2.6537869561955696,1.9411764705882353,2245,0.38147833474936277,0.145193764695771,control
7160.0,0.41435185185185186,0.8988199849359779,2.009762285673829,1.512621880210304,1.6,2647,0.3696927374301676,0.14034213321705508,control
309322.0,0.00797431612405988,0.10180155867407388,19.71826950086665,19.257508979804893,1.558139534883721,85510,0.276443317966391,0.05348807480229277,control
31940.0,0.15456833139759968,0.6117133335886927,2.626314671997845,1.7742507515186312,2.2777777777777777,9989,0.31274264245460237,0.10077850884094619,control
5335.0,0.529265873015873,0.9284719805081796,3.088167223131322,3.0022044166579063,2.1875,2087,0.39119025304592314,0.14629646539121255,control
13888.0,0.4305555555555556,0.9074751698902248,3.3673832246227926,3.040055585907133,2.0,4279,0.30810771889400923,0.13502603618849746,control
23498.0,0.24440168495501585,0.9118000853672733,4.663068089507237,4.071805702250438,1.9142857142857144,7104,0.3023236020086816,0.11548289083937142,control
6604.0,0.15160697887970614,0.5764664804469274,8.288489651415698,7.946322335702344,3.0,3016,0.4566929133858268,0.11670963366228387,control
16978.0,0.04297183469334035,0.6991146798435248,52.83087404103105,52.48614481299199,2.519230769230769,7361,0.433561079043468,0.08974030373220292,control
17738.0,0.3213405797101449,0.7635815755488592,5.767384722393873,5.379864523722692,2.76,5940,0.3348742812041944,0.11450294462544175,control
5830.0,0.4498456790123457,0.9016393442622951,1.5434027888023176,1.1813531163423896,1.35,2176,0.3732418524871355,0.14886301548323,control
14055.0,0.470066889632107,0.9084152016546019,2.9234528808949807,2.621563048343418,1.84,4224,0.30053361792956246,0.13787853399976857,control
17592.0,0.44473657599352817,0.9357446808510639,4.842953231841928,4.667887696727979,2.8181818181818183,5140,0.2921782628467485,0.13159731404484143,control
5379.0,0.2880167059327479,0.7240543814779916,7.45105143649903,7.084438655025787,3.2857142857142856,2457,0.456776352481874,0.1249479704988839,control
18182.0,0.343555731912401,0.8691620058320187,4.501908363211441,4.134660514432691,2.5652173913043477,5533,0.3043119568804312,0.12496846404993314,control
28975.0,0.24555084745762712,0.5441416740220474,10.967220448307039,10.289181835952954,4.72,10000,0.3451251078515962,0.09433705109924423,control
12201.0,0.4853801169590643,0.9170236753100338,4.769638996977517,4.7123969876732,2.7142857142857144,3898,0.31948200967133844,0.13596332704584513,control
126772.0,0.08852298754259538,0.630217343753107,11.714341439899943,10.918914220112049,1.9058823529411764,29800,0.2350676805603761,0.0846835970990189,control
12673.0,0.1250641455808629,0.6543605101461248,4.8342153685461495,4.150394300678688,1.1136363636363635,5100,0.4024303637654857,0.10658173372848613,control
15121.0,0.16001058201058202,0.5313631092525565,14.095894660114043,13.68579943540385,3.7037037037037037,6009,0.39739435222538194,0.10176180576060409,control
21934.0,0.2414043583535109,0.6625185006192044,2.1390885263443575,1.365199099704272,1.6857142857142857,7002,0.3192304185283122,0.11190679377045522,control
37422.0,0.10846013390139987,0.5645280514112447,3.4332402597166594,2.6206343307016335,1.9811320754716981,12237,0.32700016033349366,0.09142740001062967,control
7258.0,0.5786033163265306,0.8924136235091602,9.897411587303223,9.841782952212947,4.0,2859,0.39391016809038304,0.13111845420128754,control
53869.0,0.06947378466982897,0.5840660949138576,25.44905876048923,24.787395195173723,3.2037037037037037,16216,0.3010265644433719,0.08795938956207372,control
66307.0,0.09074051772742948,0.5298371502085564,8.586556227261235,7.774391969970609,1.7464788732394365,18515,0.27923145369267194,0.08848083307763609,control
37122.0,0.3996770025839793,0.7871501272264632,3.9081168928044834,3.2834328278808806,3.75,9470,0.2551047896126286,0.11750894628811157,control
7062.0,0.5604761904761905,0.9369775772853921,1.7530873901138706,1.7220883901801656,1.5,2416,0.34211271594449166,0.15235435709272369,control
6531.0,0.37926829268292683,0.8452180665199949,3.4475887487030894,3.170912851958359,2.05,2647,0.40529781044250496,0.13199754316456164,control
137030.0,0.11698387683355559,0.3738034769752007,4.234077432280985,3.705200155055094,2.056338028169014,33661,0.24564693862657813,0.07896174874598502,control
14978.0,0.2712619530570849,0.7736170652342338,5.636752033020086,5.253147746244819,1.9310344827586208,5026,0.33555881960208306,0.12089640865404662,control
26270.0,0.26448793846401675,0.631763743927661,5.368751119041496,4.655219626797074,2.870967741935484,8713,0.33167110772744574,0.1014235952171602,control
21394.0,0.3955991124260355,0.871410533175838,5.631608189992803,5.489019685650718,3.076923076923077,6230,0.29120314106758904,0.12370102008135998,control
8566.0,0.360886417256488,0.8224675948151704,4.257926942150553,4.019265226392967,1.8695652173913044,3257,0.3802241419565725,0.12853881390857466,control
5462.0,0.1008679593721145,0.8041813898704359,19.58961117187386,19.29326009611775,2.28,2860,0.5236177224459905,0.10844306006384398,control
